station_id,validdate,leisure_biking:idx,snow_depth:cm,t_2m:C,precip_24h:mm,weather_symbol_1h:idx,effective_cloud_cover:octas
didok_8505213,2021-01-09T14:00:00Z,0.00,0.00,2.90,0.00,4.00,8.00
didok_8505213,2021-01-10T14:00:00Z,0.00,0.00,3.30,0.00,1.00,0.00
didok_8505213,2021-01-11T14:00:00Z,0.00,0.00,3.70,0.00,1.00,0.00
didok_8505213,2021-01-12T14:00:00Z,0.50,0.00,6.20,0.00,4.00,8.00
didok_8505213,2021-01-13T14:00:00Z,0.80,0.00,10.00,0.00,1.00,0.00
didok_8505213,2021-01-14T14:00:00Z,0.60,0.00,12.00,0.74,1.00,0.00
didok_8505213,2021-01-15T14:00:00Z,0.50,0.00,5.10,1.40,4.00,8.00
didok_8505213,2021-01-16T14:00:00Z,0.70,0.00,5.70,0.00,1.00,0.00
didok_8505213,2021-01-17T14:00:00Z,0.50,0.00,6.90,0.00,4.00,8.00
didok_8505213,2021-01-18T14:00:00Z,0.55,0.00,8.80,0.00,1.00,0.00
didok_8505213,2021-01-19T14:00:00Z,0.70,0.00,7.30,0.00,2.00,4.00
didok_8505213,2021-01-20T14:00:00Z,0.70,0.00,6.90,0.00,1.00,0.00
didok_8505213,2021-01-21T14:00:00Z,0.00,0.00,4.70,4.35,4.00,8.00
didok_8505213,2021-01-22T14:00:00Z,0.00,0.00,4.70,14.27,5.00,8.00
didok_8505213,2021-01-23T14:00:00Z,0.75,0.00,10.70,19.87,1.00,0.00
didok_8505213,2021-01-24T14:00:00Z,0.55,0.00,7.50,0.04,1.00,0.00
didok_8505213,2021-01-25T14:00:00Z,0.35,0.00,7.00,0.27,3.00,5.00
didok_8505213,2021-01-26T14:00:00Z,0.55,0.00,6.50,0.00,1.00,1.00
didok_8505213,2021-01-27T14:00:00Z,0.00,0.00,5.80,1.87,5.00,8.00
didok_8505213,2021-01-28T14:00:00Z,0.40,0.00,9.40,6.65,1.00,0.00
didok_8505213,2021-01-29T14:00:00Z,0.70,0.00,13.10,2.12,1.00,0.00
didok_8505213,2021-01-30T14:00:00Z,0.00,0.00,11.60,1.60,5.00,8.00
didok_8505213,2021-01-31T14:00:00Z,0.75,0.00,12.00,2.75,1.00,0.00
didok_8505213,2021-02-01T14:00:00Z,0.50,0.00,8.20,0.31,4.00,8.00
didok_8505213,2021-02-02T14:00:00Z,0.80,0.00,10.20,0.00,1.00,0.00
didok_8505213,2021-02-03T14:00:00Z,0.50,0.00,7.40,0.32,4.00,8.00
didok_8505213,2021-02-04T14:00:00Z,0.60,0.00,11.50,0.00,4.00,8.00
didok_8505213,2021-02-05T14:00:00Z,0.75,0.00,12.00,3.24,1.00,0.00
didok_8505213,2021-02-06T14:00:00Z,0.80,0.00,11.40,0.00,1.00,0.00
didok_8505213,2021-02-07T14:00:00Z,0.00,0.00,4.30,23.93,5.00,8.00
didok_8505213,2021-02-08T14:00:00Z,0.80,0.00,11.00,13.31,1.00,0.00
didok_8505213,2021-02-09T14:00:00Z,0.80,0.00,10.10,0.00,1.00,0.00
didok_8505213,2021-02-10T14:00:00Z,0.75,0.00,11.20,5.24,1.00,0.00
didok_8505213,2021-02-11T14:00:00Z,0.65,0.00,10.80,0.00,1.00,0.00
didok_8505213,2021-02-12T14:00:00Z,0.00,0.00,4.20,0.00,4.00,8.00
didok_8505213,2021-02-13T14:00:00Z,0.00,0.00,1.90,0.00,1.00,0.00
didok_8505213,2021-02-14T14:00:00Z,0.70,0.00,5.70,0.00,1.00,0.00
didok_8505213,2021-02-15T14:00:00Z,0.00,0.00,4.70,0.00,4.00,8.00
didok_8505213,2021-02-16T14:00:00Z,0.70,0.00,9.30,0.08,2.00,4.00
didok_8505213,2021-02-17T14:00:00Z,0.80,0.00,13.00,0.08,1.00,0.00
didok_8505213,2021-02-18T14:00:00Z,0.60,0.00,10.80,0.00,4.00,7.00
didok_8505213,2021-02-19T14:00:00Z,0.80,0.00,12.80,0.00,2.00,4.00
didok_8505213,2021-02-20T14:00:00Z,0.90,0.00,14.00,0.00,1.00,0.00
didok_8505213,2021-02-21T14:00:00Z,0.80,0.00,13.60,0.00,1.00,0.00
didok_8505213,2021-02-22T14:00:00Z,0.80,0.00,13.80,0.00,2.00,4.00
didok_8505213,2021-02-23T14:00:00Z,0.90,0.00,16.60,0.00,2.00,4.00
didok_8505213,2021-02-24T14:00:00Z,1.00,0.00,19.30,0.00,1.00,0.00
didok_8505213,2021-02-25T14:00:00Z,1.00,0.00,19.00,0.00,1.00,0.00
didok_8505213,2021-02-26T14:00:00Z,0.90,0.00,18.00,0.00,1.00,0.00
didok_8505213,2021-02-27T14:00:00Z,1.00,0.00,18.30,0.00,1.00,0.00
didok_8505213,2021-02-28T14:00:00Z,0.80,0.00,12.30,0.00,1.00,0.00
didok_8505213,2021-03-01T14:00:00Z,0.90,0.00,14.40,0.00,1.00,0.00
didok_8505213,2021-03-02T14:00:00Z,0.90,0.00,14.80,0.00,2.00,4.00
didok_8505213,2021-03-03T14:00:00Z,0.90,0.00,15.60,0.00,2.00,3.00
didok_8505213,2021-03-04T14:00:00Z,0.80,0.00,13.90,0.00,1.00,0.00
didok_8505213,2021-03-05T14:00:00Z,0.85,0.00,15.80,0.05,1.00,0.00
didok_8505213,2021-03-06T14:00:00Z,0.45,0.00,8.50,0.55,1.00,2.00
didok_8505213,2021-03-07T14:00:00Z,0.80,0.00,10.70,0.00,1.00,0.00
didok_8505213,2021-03-08T14:00:00Z,0.80,0.00,12.10,0.00,1.00,0.00
didok_8505213,2021-03-09T14:00:00Z,0.35,0.00,10.20,0.76,15.00,8.00
didok_8505213,2021-03-10T14:00:00Z,0.80,0.00,13.20,0.11,1.00,0.00
didok_8505213,2021-03-11T14:00:00Z,0.70,0.00,11.70,0.00,3.00,6.00
didok_8505213,2021-03-12T14:00:00Z,0.90,0.00,15.40,0.43,1.00,0.00
didok_8505213,2021-03-13T14:00:00Z,0.90,0.00,14.50,0.00,3.00,4.00
didok_8505213,2021-03-14T14:00:00Z,0.65,0.00,11.30,3.03,1.00,0.00
didok_8505213,2021-03-15T14:00:00Z,0.60,0.00,13.50,0.63,1.00,0.00
didok_8505213,2021-03-16T14:00:00Z,0.60,0.00,10.60,0.00,1.00,0.00
didok_8505213,2021-03-17T14:00:00Z,0.65,0.00,11.80,0.00,1.00,0.00
didok_8505213,2021-03-18T14:00:00Z,0.65,0.00,10.20,0.00,1.00,0.00
didok_8505213,2021-03-19T14:00:00Z,0.50,0.00,8.60,0.00,4.00,8.00
didok_8505213,2021-03-20T14:00:00Z,0.55,0.00,9.80,0.15,1.00,0.00
didok_8505213,2021-03-21T14:00:00Z,0.50,0.00,12.30,0.00,3.00,6.00
didok_8505213,2021-03-22T14:00:00Z,0.55,0.00,14.20,0.00,4.00,8.00
didok_8505213,2021-03-23T14:00:00Z,0.80,0.00,13.60,0.00,1.00,0.00
didok_8505213,2021-03-24T14:00:00Z,0.90,0.00,17.20,0.00,1.00,0.00
didok_8505213,2021-03-25T14:00:00Z,0.70,0.00,17.70,0.00,4.00,8.00
didok_8505213,2021-03-26T14:00:00Z,0.90,0.00,16.70,0.00,1.00,1.00
didok_8505213,2021-03-27T14:00:00Z,0.70,0.00,14.20,4.86,2.00,3.00
didok_8505213,2021-03-28T14:00:00Z,0.90,0.00,17.30,0.00,2.00,4.00
didok_8505213,2021-03-29T14:00:00Z,1.00,0.00,20.90,0.00,1.00,0.00
didok_8505213,2021-03-30T14:00:00Z,1.00,0.00,21.40,0.00,1.00,0.00
didok_8505213,2021-03-31T14:00:00Z,1.00,0.00,21.90,0.00,1.00,0.00
didok_8505213,2021-04-01T14:00:00Z,0.95,0.00,24.50,0.00,1.00,0.00
didok_8505213,2021-04-02T14:00:00Z,0.85,0.00,23.80,0.00,1.00,0.00
didok_8505213,2021-04-03T14:00:00Z,0.75,0.00,17.80,0.00,1.00,0.00
didok_8505213,2021-04-04T14:00:00Z,0.90,0.00,15.40,0.00,1.00,0.00
didok_8505213,2021-04-05T14:00:00Z,0.70,0.00,16.50,0.00,4.00,8.00
didok_8505213,2021-04-06T14:00:00Z,0.50,0.00,9.60,0.00,1.00,0.00
didok_8505213,2021-04-07T14:00:00Z,0.55,0.00,7.90,0.00,1.00,0.00
didok_8505213,2021-04-08T14:00:00Z,0.90,0.00,14.30,0.00,1.00,0.00
didok_8505213,2021-04-09T14:00:00Z,0.70,0.00,12.50,0.00,2.00,3.00
didok_8505213,2021-04-10T14:00:00Z,0.60,0.00,13.90,0.05,4.00,7.00
didok_8505213,2021-04-11T14:00:00Z,0.50,0.00,11.60,6.28,4.00,7.00
didok_8505213,2021-04-12T14:00:00Z,0.15,0.00,13.20,12.41,5.00,8.00
didok_8505213,2021-04-13T14:00:00Z,0.65,0.00,13.20,0.02,1.00,0.00
didok_8505213,2021-04-14T14:00:00Z,0.80,0.00,13.00,0.00,1.00,0.00
didok_8505213,2021-04-15T14:00:00Z,0.60,0.00,11.60,18.61,4.00,8.00
didok_8505213,2021-04-16T14:00:00Z,0.55,0.00,13.00,1.31,8.00,0.00
didok_8505213,2021-04-17T14:00:00Z,0.90,0.00,15.30,0.00,1.00,0.00
didok_8505213,2021-04-18T14:00:00Z,0.85,0.00,15.70,0.21,1.00,0.00
didok_8505213,2021-04-19T14:00:00Z,0.90,0.00,16.80,0.00,1.00,1.00
didok_8505213,2021-04-20T14:00:00Z,1.00,0.00,18.70,0.00,1.00,0.00
didok_8505213,2021-04-21T14:00:00Z,0.75,0.00,17.70,5.05,3.00,6.00
didok_8505213,2021-04-22T14:00:00Z,1.00,0.00,19.40,0.00,1.00,0.00
didok_8505213,2021-04-23T14:00:00Z,1.00,0.00,19.20,0.18,1.00,0.00
didok_8505213,2021-04-24T14:00:00Z,1.00,0.00,21.20,0.00,1.00,0.00
didok_8505213,2021-04-25T14:00:00Z,0.85,0.00,23.00,0.00,1.00,0.00
didok_8505213,2021-04-26T14:00:00Z,0.60,0.00,16.60,7.53,4.00,8.00
didok_8505213,2021-04-27T14:00:00Z,0.70,0.00,14.50,0.00,4.00,8.00
didok_8505213,2021-04-28T14:00:00Z,0.45,0.00,16.00,0.16,5.00,8.00
didok_8505213,2021-04-29T14:00:00Z,0.00,0.00,14.10,7.65,5.00,8.00
didok_8505213,2021-04-30T14:00:00Z,0.60,0.00,15.00,28.53,4.00,8.00
didok_8505213,2021-05-01T14:00:00Z,0.00,0.00,13.10,35.61,5.00,8.00
didok_8505213,2021-05-02T14:00:00Z,0.80,0.00,18.10,58.69,1.00,0.00
didok_8505213,2021-05-03T14:00:00Z,1.00,0.00,18.20,0.00,1.00,0.00
didok_8505213,2021-05-04T14:00:00Z,0.80,0.00,17.40,0.00,3.00,4.00
didok_8505213,2021-05-05T14:00:00Z,0.85,0.00,19.40,0.35,1.00,0.00
didok_8505213,2021-05-06T14:00:00Z,0.65,0.00,15.20,0.05,4.00,8.00
didok_8505213,2021-05-07T14:00:00Z,0.85,0.00,19.30,5.24,1.00,0.00
didok_8505213,2021-05-08T14:00:00Z,1.00,0.00,18.70,0.00,2.00,4.00
didok_8505213,2021-05-09T14:00:00Z,1.00,0.00,20.40,0.00,1.00,0.00
didok_8505213,2021-05-10T14:00:00Z,0.30,0.00,15.70,3.77,15.00,8.00
didok_8505213,2021-05-11T14:00:00Z,0.00,0.00,13.70,76.83,5.00,8.00
didok_8505213,2021-05-12T14:00:00Z,0.80,0.00,21.50,13.85,4.00,8.00
didok_8505213,2021-05-13T14:00:00Z,0.95,0.00,21.70,28.76,1.00,0.00
didok_8505213,2021-05-14T14:00:00Z,0.00,0.00,19.80,10.74,8.00,0.00
didok_8505213,2021-05-15T14:00:00Z,0.70,0.00,17.20,2.37,4.00,8.00
didok_8505213,2021-05-16T14:00:00Z,0.65,0.00,16.90,4.09,4.00,8.00
didok_8505213,2021-05-17T14:00:00Z,0.60,0.00,20.90,5.43,5.00,0.00
didok_8505213,2021-05-18T14:00:00Z,1.00,0.00,21.10,0.00,1.00,0.00
didok_8505213,2021-05-19T14:00:00Z,0.85,0.00,20.40,5.18,1.00,0.00
didok_8505213,2021-05-20T14:00:00Z,1.00,0.00,21.30,0.00,1.00,0.00
didok_8505213,2021-05-21T14:00:00Z,0.75,0.00,18.60,0.08,4.00,8.00
didok_8505213,2021-05-22T14:00:00Z,0.00,0.00,17.30,18.23,5.00,8.00
didok_8505213,2021-05-23T14:00:00Z,1.00,0.00,22.00,22.76,2.00,3.00
didok_8505213,2021-05-24T14:00:00Z,0.00,0.00,12.60,25.33,5.00,8.00
didok_8505213,2021-05-25T14:00:00Z,0.85,0.00,19.70,4.66,1.00,0.00
didok_8505213,2021-05-26T14:00:00Z,1.00,0.00,19.50,0.00,1.00,0.00
didok_8505213,2021-05-27T14:00:00Z,0.50,0.00,22.20,1.26,8.00,8.00
didok_8505213,2021-05-28T14:00:00Z,1.00,0.00,22.10,0.00,1.00,0.00
didok_8505213,2021-05-29T14:00:00Z,0.75,0.00,22.70,0.16,8.00,0.00
didok_8505213,2021-05-30T14:00:00Z,1.00,0.00,21.50,0.00,1.00,0.00
didok_8505213,2021-05-31T14:00:00Z,1.00,0.00,21.20,0.00,1.00,0.00
didok_8505213,2021-06-01T14:00:00Z,1.00,0.00,23.30,0.00,1.00,0.00
didok_8505213,2021-06-02T14:00:00Z,0.75,0.00,19.70,2.11,4.00,8.00
didok_8505213,2021-06-03T14:00:00Z,0.90,0.00,25.10,0.00,1.00,1.00
didok_8505213,2021-06-04T14:00:00Z,0.90,0.00,26.70,0.69,1.00,0.00
didok_8505213,2021-06-05T14:00:00Z,0.55,0.00,19.20,0.59,4.00,8.00
didok_8505213,2021-06-06T14:00:00Z,0.70,0.00,25.30,9.35,4.00,7.00
didok_8505213,2021-06-07T14:00:00Z,0.00,0.00,22.90,1.33,8.00,7.00
didok_8505213,2021-06-08T14:00:00Z,0.00,0.00,25.10,9.39,8.00,2.00
didok_8505213,2021-06-09T14:00:00Z,0.00,0.00,27.40,0.61,8.00,0.00
didok_8505213,2021-06-10T14:00:00Z,0.80,0.00,27.70,12.00,1.00,0.00
didok_8505213,2021-06-11T14:00:00Z,0.80,0.00,27.80,0.00,2.00,4.00
didok_8505213,2021-06-12T14:00:00Z,0.80,0.00,28.80,0.00,2.00,4.00
didok_8505213,2021-06-13T14:00:00Z,0.55,0.00,32.00,0.00,1.00,0.00
didok_8505213,2021-06-14T14:00:00Z,0.70,0.00,28.70,0.02,1.00,0.00
didok_8505213,2021-06-15T14:00:00Z,0.80,0.00,27.30,0.00,1.00,1.00
didok_8505213,2021-06-16T14:00:00Z,0.70,0.00,25.70,0.00,4.00,7.00
didok_8505213,2021-06-17T14:00:00Z,0.80,0.00,28.20,2.43,1.00,0.00
didok_8505213,2021-06-18T14:00:00Z,0.70,0.00,29.40,0.84,1.00,0.00
didok_8505213,2021-06-19T14:00:00Z,0.70,0.00,30.80,0.00,1.00,0.00
didok_8505213,2021-06-20T14:00:00Z,0.55,0.00,29.70,0.06,1.00,1.00
didok_8505213,2021-06-21T14:00:00Z,0.80,0.00,27.20,35.56,1.00,1.00
didok_8505213,2021-06-22T14:00:00Z,0.80,0.00,25.90,40.28,1.00,0.00
didok_8505213,2021-06-23T14:00:00Z,0.60,0.00,27.40,9.57,4.00,8.00
didok_8505213,2021-06-24T14:00:00Z,0.40,0.00,27.30,4.60,8.00,0.00
didok_8505213,2021-06-25T14:00:00Z,0.90,0.00,26.40,10.43,1.00,0.00
didok_8505213,2021-06-26T14:00:00Z,0.90,0.00,27.00,0.00,2.00,4.00
didok_8505213,2021-06-27T14:00:00Z,0.80,0.00,28.00,0.00,1.00,0.00
didok_8505213,2021-06-28T14:00:00Z,0.80,0.00,29.60,0.00,2.00,4.00
didok_8505213,2021-06-29T14:00:00Z,0.00,0.00,25.50,60.20,14.00,0.00
didok_8505213,2021-06-30T14:00:00Z,0.70,0.00,27.00,14.52,2.00,2.00
didok_8505213,2021-07-01T14:00:00Z,0.55,0.00,27.50,0.00,2.00,3.00
didok_8505213,2021-07-02T14:00:00Z,0.80,0.00,27.40,0.00,1.00,0.00
didok_8505213,2021-07-03T14:00:00Z,0.00,0.00,24.60,1.91,5.00,8.00
didok_8505213,2021-07-04T14:00:00Z,0.00,0.00,24.60,9.13,5.00,8.00
didok_8505213,2021-07-05T14:00:00Z,0.80,0.00,27.80,4.59,2.00,4.00
didok_8505213,2021-07-06T14:00:00Z,0.80,0.00,27.50,0.00,3.00,5.00
didok_8505213,2021-07-07T14:00:00Z,0.75,0.00,27.70,6.75,1.00,2.00
didok_8505213,2021-07-08T14:00:00Z,0.00,0.00,21.60,140.11,8.00,8.00
didok_8505213,2021-07-09T14:00:00Z,0.80,0.00,27.20,34.10,1.00,0.00
didok_8505213,2021-07-10T14:00:00Z,0.70,0.00,28.20,0.00,1.00,0.00
didok_8505213,2021-07-11T14:00:00Z,0.80,0.00,28.60,8.60,1.00,0.00
didok_8505213,2021-07-12T14:00:00Z,0.80,0.00,28.40,0.00,1.00,0.00
didok_8505213,2021-07-13T14:00:00Z,0.35,0.00,18.50,65.89,5.00,8.00
didok_8505213,2021-07-14T14:00:00Z,0.95,0.00,23.90,30.95,1.00,0.00
didok_8505213,2021-07-15T14:00:00Z,0.80,0.00,22.70,11.83,4.00,8.00
didok_8505213,2021-07-16T14:00:00Z,0.70,0.00,25.80,5.45,3.00,6.00
didok_8505213,2021-07-17T14:00:00Z,0.65,0.00,29.90,0.08,2.00,4.00
didok_8505213,2021-07-18T14:00:00Z,0.55,0.00,31.20,0.95,1.00,0.00
didok_8505213,2021-07-19T14:00:00Z,0.70,0.00,30.70,0.00,1.00,0.00
didok_8505213,2021-07-20T14:00:00Z,0.70,0.00,30.50,0.00,1.00,0.00
didok_8505213,2021-07-21T14:00:00Z,0.70,0.00,29.70,0.00,1.00,0.00
didok_8505213,2021-07-22T14:00:00Z,0.80,0.00,29.10,33.67,1.00,0.00
didok_8505213,2021-07-23T14:00:00Z,0.70,0.00,28.70,3.08,2.00,4.00
didok_8505213,2021-07-24T14:00:00Z,0.00,0.00,24.30,41.21,14.00,7.00
didok_8505213,2021-07-25T14:00:00Z,0.00,0.00,23.80,142.14,14.00,8.00
didok_8505213,2021-07-26T14:00:00Z,0.80,0.00,26.60,72.37,1.00,0.00
didok_8505213,2021-07-27T14:00:00Z,0.70,0.00,23.90,82.62,4.00,7.00
didok_8505213,2021-07-28T14:00:00Z,0.00,0.00,21.90,76.19,8.00,8.00
didok_8505213,2021-07-29T14:00:00Z,0.80,0.00,27.50,0.16,1.00,0.00
didok_8505213,2021-07-30T14:00:00Z,0.55,0.00,28.90,0.13,8.00,0.00
didok_8505213,2021-07-31T14:00:00Z,0.00,0.00,26.80,11.10,14.00,8.00
didok_8505213,2021-08-01T14:00:00Z,0.00,0.00,23.60,43.69,8.00,8.00
didok_8505213,2021-08-02T14:00:00Z,0.90,0.00,24.30,0.19,2.00,2.00
didok_8505213,2021-08-03T14:00:00Z,0.00,0.00,20.60,30.77,5.00,8.00
didok_8505213,2021-08-04T14:00:00Z,0.00,0.00,17.50,52.74,5.00,8.00
didok_8505213,2021-08-05T14:00:00Z,0.90,0.00,26.60,23.70,1.00,0.00
didok_8505213,2021-08-06T14:00:00Z,0.80,0.00,27.10,0.04,2.00,3.00
didok_8505213,2021-08-07T14:00:00Z,0.00,0.00,23.40,2.03,5.00,8.00
didok_8505213,2021-08-08T14:00:00Z,0.70,0.00,25.20,84.48,3.00,5.00
didok_8505213,2021-08-09T14:00:00Z,0.90,0.00,26.30,0.07,1.00,0.00
didok_8505213,2021-08-10T14:00:00Z,0.80,0.00,28.90,0.00,1.00,0.00
didok_8505213,2021-08-11T14:00:00Z,0.70,0.00,30.10,0.23,1.00,0.00
didok_8505213,2021-08-12T14:00:00Z,0.70,0.00,30.40,0.00,1.00,0.00
didok_8505213,2021-08-13T14:00:00Z,0.70,0.00,32.10,0.60,1.00,0.00
didok_8505213,2021-08-14T14:00:00Z,0.70,0.00,32.10,0.00,1.00,0.00
didok_8505213,2021-08-15T14:00:00Z,0.70,0.00,31.90,0.00,1.00,0.00
didok_8505213,2021-08-16T14:00:00Z,0.00,0.00,20.20,103.90,5.00,8.00
didok_8505213,2021-08-17T14:00:00Z,0.80,0.00,29.60,17.45,1.00,0.00
didok_8505213,2021-08-18T14:00:00Z,0.70,0.00,25.10,0.00,2.00,2.00
didok_8505213,2021-08-19T14:00:00Z,0.90,0.00,25.40,0.00,1.00,0.00
didok_8505213,2021-08-20T14:00:00Z,0.90,0.00,26.80,0.00,1.00,0.00
didok_8505213,2021-08-21T14:00:00Z,0.80,0.00,28.80,0.00,1.00,0.00
didok_8505213,2021-08-22T14:00:00Z,0.55,0.00,26.80,0.80,4.00,8.00
didok_8505213,2021-08-23T14:00:00Z,0.65,0.00,28.90,2.26,1.00,0.00
didok_8505213,2021-08-24T14:00:00Z,0.80,0.00,26.70,0.00,1.00,0.00
didok_8505213,2021-08-25T14:00:00Z,1.00,0.00,24.40,32.65,1.00,0.00
didok_8505213,2021-08-26T14:00:00Z,0.90,0.00,25.90,0.05,1.00,0.00
didok_8505213,2021-08-27T14:00:00Z,0.85,0.00,23.00,0.00,1.00,0.00
didok_8505213,2021-08-28T14:00:00Z,1.00,0.00,23.70,0.00,1.00,0.00
didok_8505213,2021-08-29T14:00:00Z,0.65,0.00,24.40,0.00,3.00,4.00
didok_8505213,2021-08-30T14:00:00Z,1.00,0.00,24.30,0.00,1.00,0.00
didok_8505213,2021-08-31T14:00:00Z,0.90,0.00,24.40,0.00,1.00,1.00
didok_8505213,2021-09-01T14:00:00Z,0.80,0.00,25.70,0.00,1.00,0.00
didok_8505213,2021-09-02T14:00:00Z,0.90,0.00,24.70,0.00,1.00,0.00
didok_8505213,2021-09-03T14:00:00Z,1.00,0.00,24.40,0.00,2.00,4.00
didok_8505213,2021-09-04T14:00:00Z,0.00,0.00,25.20,0.46,8.00,2.00
didok_8505213,2021-09-05T14:00:00Z,0.90,0.00,26.10,0.45,1.00,0.00
didok_8505213,2021-09-06T14:00:00Z,0.90,0.00,25.70,9.68,1.00,0.00
didok_8505213,2021-09-07T14:00:00Z,0.90,0.00,25.90,1.29,1.00,0.00
didok_8505213,2021-09-08T14:00:00Z,0.75,0.00,23.20,0.02,4.00,8.00
didok_8505213,2021-09-09T14:00:00Z,0.90,0.00,24.80,1.10,1.00,1.00
didok_8505213,2021-09-10T14:00:00Z,0.80,0.00,22.10,0.02,4.00,8.00
didok_8505213,2021-09-11T14:00:00Z,0.90,0.00,26.90,0.00,1.00,0.00
didok_8505213,2021-09-12T14:00:00Z,0.75,0.00,27.10,7.86,2.00,4.00
didok_8505213,2021-09-13T14:00:00Z,0.80,0.00,27.70,0.00,1.00,0.00
didok_8505213,2021-09-14T14:00:00Z,0.90,0.00,26.30,0.02,3.00,4.00
didok_8505213,2021-09-15T14:00:00Z,0.70,0.00,22.60,11.51,4.00,8.00
didok_8505213,2021-09-16T14:00:00Z,0.40,0.00,23.10,26.36,8.00,8.00
didok_8505213,2021-09-17T14:00:00Z,0.90,0.00,26.10,30.47,1.00,0.00
didok_8505213,2021-09-18T14:00:00Z,0.65,0.00,23.50,0.38,1.00,2.00
didok_8505213,2021-09-19T14:00:00Z,0.00,0.00,15.40,95.69,5.00,8.00
didok_8505213,2021-09-20T14:00:00Z,0.80,0.00,22.20,16.01,4.00,8.00
didok_8505213,2021-09-21T14:00:00Z,0.90,0.00,21.40,0.84,1.00,0.00
didok_8505213,2021-09-22T14:00:00Z,0.85,0.00,21.40,0.00,1.00,0.00
didok_8505213,2021-09-23T14:00:00Z,0.90,0.00,23.70,0.00,2.00,4.00
didok_8505213,2021-09-24T14:00:00Z,1.00,0.00,22.60,0.00,1.00,0.00
didok_8505213,2021-09-25T14:00:00Z,0.90,0.00,23.20,0.00,1.00,0.00
didok_8505213,2021-09-26T14:00:00Z,0.00,0.00,22.20,15.69,8.00,5.00
didok_8505213,2021-09-27T14:00:00Z,0.55,0.00,22.20,2.54,15.00,7.00
didok_8505213,2021-09-28T14:00:00Z,1.00,0.00,23.40,0.04,2.00,4.00
didok_8505213,2021-09-29T14:00:00Z,1.00,0.00,24.00,9.94,2.00,4.00
didok_8505213,2021-09-30T14:00:00Z,0.65,0.00,19.80,0.00,4.00,7.00
didok_8505213,2021-10-01T14:00:00Z,0.85,0.00,21.30,0.02,1.00,0.00
didok_8505213,2021-10-02T14:00:00Z,0.80,0.00,20.50,0.02,4.00,7.00
didok_8505213,2021-10-03T14:00:00Z,0.40,0.00,17.10,2.91,5.00,8.00
didok_8505213,2021-10-04T14:00:00Z,0.00,0.00,17.10,37.13,5.00,8.00
didok_8505213,2021-10-05T14:00:00Z,0.00,0.00,14.40,98.61,5.00,8.00
didok_8505213,2021-10-06T14:00:00Z,0.65,0.00,18.80,3.60,3.00,4.00
didok_8505213,2021-10-07T14:00:00Z,0.85,0.00,21.70,0.00,1.00,0.00
didok_8505213,2021-10-08T14:00:00Z,0.90,0.00,19.70,0.00,1.00,0.00
didok_8505213,2021-10-09T14:00:00Z,0.90,0.00,17.20,0.00,1.00,0.00
didok_8505213,2021-10-10T14:00:00Z,1.00,0.00,18.10,0.00,1.00,0.00
didok_8505213,2021-10-11T14:00:00Z,0.70,0.00,19.70,0.00,4.00,8.00
didok_8505213,2021-10-12T14:00:00Z,0.70,0.00,17.70,0.00,4.00,8.00
didok_8505213,2021-10-13T14:00:00Z,0.85,0.00,18.50,0.01,1.00,0.00
didok_8505213,2021-10-14T14:00:00Z,0.80,0.00,16.80,0.00,1.00,0.00
didok_8505213,2021-10-15T14:00:00Z,0.80,0.00,16.50,0.00,1.00,0.00
didok_8505213,2021-10-16T14:00:00Z,0.85,0.00,19.00,0.03,1.00,0.00
didok_8505213,2021-10-17T14:00:00Z,0.90,0.00,18.40,0.00,1.00,0.00
didok_8505213,2021-10-18T14:00:00Z,0.90,0.00,18.40,0.02,1.00,0.00
didok_8505213,2021-10-19T14:00:00Z,0.70,0.00,16.60,0.15,4.00,8.00
didok_8505213,2021-10-20T14:00:00Z,0.55,0.00,17.70,0.00,3.00,5.00
didok_8505213,2021-10-21T14:00:00Z,0.90,0.00,19.00,1.21,1.00,0.00
didok_8505213,2021-10-22T14:00:00Z,0.90,0.00,18.90,0.00,1.00,0.00
didok_8505213,2021-10-23T14:00:00Z,0.90,0.00,18.80,0.00,1.00,0.00
didok_8505213,2021-10-24T14:00:00Z,0.80,0.00,17.30,0.00,1.00,0.00
didok_8505213,2021-10-25T14:00:00Z,0.55,0.00,14.70,0.00,4.00,8.00
didok_8505213,2021-10-26T14:00:00Z,0.80,0.00,16.60,0.00,1.00,0.00
didok_8505213,2021-10-27T14:00:00Z,0.90,0.00,18.10,0.00,1.00,0.00
didok_8505213,2021-10-28T14:00:00Z,0.75,0.00,17.70,0.00,1.00,0.00
didok_8505213,2021-10-29T14:00:00Z,0.80,0.00,17.10,0.00,1.00,0.00
didok_8505213,2021-10-30T14:00:00Z,0.00,0.00,10.10,2.32,5.00,8.00
didok_8505213,2021-10-31T14:00:00Z,0.50,0.00,12.60,2.54,4.00,8.00
didok_8505213,2021-11-01T14:00:00Z,0.00,0.00,9.90,32.89,5.00,8.00
didok_8505213,2021-11-02T14:00:00Z,0.90,0.00,17.00,3.40,2.00,4.00
didok_8505213,2021-11-03T14:00:00Z,0.00,0.00,9.10,12.17,5.00,8.00
didok_8505213,2021-11-04T14:00:00Z,0.80,0.00,15.00,33.40,1.00,1.00
didok_8505213,2021-11-05T14:00:00Z,0.90,0.00,14.80,0.00,1.00,0.00
didok_8505213,2021-11-06T14:00:00Z,0.80,0.00,12.10,0.00,1.00,0.00
